TIME_INTERVAL,RESOURCE_NAME,AP_FLAG,SEC_FLAG,PSM_FLAG,DIPC_PRICE,RTD_PRICE,ADMIN_PRICE,SEC_PRICE,PSM_PRICE,
8/29/2024 6:40:00 AM,01ACNPC_G01,N,N,N,2920.9030,2920.9030,3113.3453,2920.9030,2920.9030,
8/29/2024 6:40:00 AM,01AEC_L01,N,N,N,2920.0243,2920.0243,3107.5490,2920.0243,2920.0243,
8/29/2024 6:40:00 AM,01AMBUK_SS,N,N,N,2935.8414,2935.8414,3107.5490,2935.8414,2935.8414,
8/29/2024 6:40:00 AM,01AMBUK_T1L1,N,N,N,2935.8414,2935.8414,3107.5490,2935.8414,2935.8414,
8/29/2024 6:40:00 AM,01AMBUK_U01,N,N,N,2935.8414,2935.8414,3748.5747,2935.8414,2935.8414,
8/29/2024 6:40:00 AM,01AMBUK_U02,N,N,N,2935.8414,2935.8414,2751.9583,2935.8414,2935.8414,
8/29/2024 6:40:00 AM,01AMBUK_U03,N,N,N,2935.8414,2935.8414,3446.1230,2935.8414,2935.8414,
8/29/2024 6:40:00 AM,01AMPHAW_G01,N,N,N,2939.3563,2939.3563,3178.3403,2939.3563,2939.3563,
8/29/2024 6:40:00 AM,01ANDA_G01,N,N,N,2920.0243,2920.0243,3138.1329,2920.0243,2920.0243,
8/29/2024 6:40:00 AM,01ANGAT_A,N,N,N,2911.8228,2911.8228,3142.7103,2911.8228,2911.8228,
8/29/2024 6:40:00 AM,01ANGAT_M,N,N,N,2913.2873,2913.2873,3146.6450,2913.2873,2913.2873,
8/29/2024 6:40:00 AM,01ANGAT_SS,N,N,N,2913.2873,2913.2873,3107.5490,2913.2873,2913.2873,
8/29/2024 6:40:00 AM,01ANGAT_T5L1,N,N,N,2929.1045,2929.1045,3107.5490,2929.1045,2929.1045,
8/29/2024 6:40:00 AM,01APEC_G01,N,N,N,2920.0243,2920.0243,4006.4602,2920.0243,2920.0243,
8/29/2024 6:40:00 AM,01ARAYSOL_G01,N,N,N,2920.0243,2920.0243,3114.6389,2920.0243,2920.0243,
8/29/2024 6:40:00 AM,01ARAYSOL_G02,N,N,N,2920.0243,2920.0243,3142.9911,2920.0243,2920.0243,
8/29/2024 6:40:00 AM,01ARMSOL_G01,N,N,N,2920.9030,2920.9030,3089.6648,2920.9030,2920.9030,
8/29/2024 6:40:00 AM,01BAKSIP_G01,N,N,N,2939.3563,2939.3563,3120.7192,2939.3563,2939.3563,
8/29/2024 6:40:00 AM,01BAKUN_G01,N,N,N,2922.0746,2922.0746,3192.3336,2922.0746,2922.0746,
8/29/2024 6:40:00 AM,01BAKUN_SS,N,N,N,2922.0746,2922.0746,3107.5490,2922.0746,2922.0746,
8/29/2024 6:40:00 AM,01BALNEO_L01,N,N,N,2891.9049,2891.9049,3107.5490,2891.9049,2891.9049,
8/29/2024 6:40:00 AM,01BALNEO_L02,N,N,N,2891.9049,2891.9049,3107.5490,2891.9049,2891.9049,
8/29/2024 6:40:00 AM,01BALNEO_SS,N,N,N,2886.6325,2886.6325,3107.5490,2886.6325,2886.6325,
8/29/2024 6:40:00 AM,01BALSIK_SS,N,N,N,2849.1399,2849.1399,3107.5490,2849.1399,2849.1399,
8/29/2024 6:40:00 AM,01BALWIND_G01,N,N,N,2958.3955,2958.3955,3553.6978,2958.3955,2958.3955,
8/29/2024 6:40:00 AM,01BANTAY_SS,N,N,N,2989.1511,2989.1511,3107.5490,2989.1511,2989.1511,
8/29/2024 6:40:00 AM,01BATAAN_SS,N,N,N,2784.1138,2784.1138,3107.5490,2784.1138,2784.1138,
8/29/2024 6:40:00 AM,01BAUANG_GS1,N,N,N,2925.0037,2925.0037,3138.6320,2925.0037,2925.0037,
8/29/2024 6:40:00 AM,01BAUANG_GS2,N,N,N,2925.0037,2925.0037,3138.6320,2925.0037,2925.0037,
8/29/2024 6:40:00 AM,01BAUANG_GS3,N,N,N,2925.0037,2925.0037,3138.6320,2925.0037,2925.0037,
8/29/2024 6:40:00 AM,01BAUANG_SS,N,N,N,2930.2761,2930.2761,3107.5490,2930.2761,2930.2761,
8/29/2024 6:40:00 AM,01BAUAN_T1L1,N,N,N,2931.1549,2931.1549,3107.5490,2931.1549,2931.1549,
8/29/2024 6:40:00 AM,01BAUAN_T1L2,N,N,N,2931.1549,2931.1549,3107.5490,2931.1549,2931.1549,
8/29/2024 6:40:00 AM,01BAUAN_T1L3,N,N,N,2931.1549,2931.1549,3107.5490,2931.1549,2931.1549,
8/29/2024 6:40:00 AM,01BAUAN_T2L1,N,N,N,2931.1549,2931.1549,3107.5490,2931.1549,2931.1549,
8/29/2024 6:40:00 AM,01BAUAN_T2L2,N,N,N,2930.5690,2930.5690,3107.5490,2930.5690,2930.5690,
8/29/2024 6:40:00 AM,01BCNOT_SS,N,N,N,2941.9925,2941.9925,3107.5490,2941.9925,2941.9925,
