TIME_INTERVAL,RESOURCE_NAME,AP_FLAG,SEC_FLAG,PSM_FLAG,DIPC_PRICE,RTD_PRICE,ADMIN_PRICE,SEC_PRICE,PSM_PRICE,
8/10/2024 7:25:00 AM,01ACNPC_G01,N,N,N,3902.8064,3902.8064,3193.3856,3902.8064,3902.8064,
8/10/2024 7:25:00 AM,01AEC_L01,N,N,N,3907.8239,3907.8239,3193.4047,3907.8239,3907.8239,
8/10/2024 7:25:00 AM,01AMBUK_SS,N,N,N,3872.3157,3872.3157,3193.4047,3872.3157,3872.3157,
8/10/2024 7:25:00 AM,01AMBUK_T1L1,N,N,N,3872.3157,3872.3157,3193.4047,3872.3157,3872.3157,
8/10/2024 7:25:00 AM,01AMBUK_U01,N,N,N,3871.5438,3871.5438,3057.1517,3871.5438,3871.5438,
8/10/2024 7:25:00 AM,01AMBUK_U02,N,N,N,3872.3157,3872.3157,2679.8182,3872.3157,3872.3157,
8/10/2024 7:25:00 AM,01AMBUK_U03,N,N,N,3872.3157,3872.3157,2676.5871,3872.3157,3872.3157,
8/10/2024 7:25:00 AM,01AMPHAW_G01,N,N,N,3863.8247,3863.8247,3140.3077,3863.8247,3863.8247,
8/10/2024 7:25:00 AM,01ANDA_G01,N,N,N,3907.8239,3907.8239,3113.9922,3907.8239,3907.8239,
8/10/2024 7:25:00 AM,01ANGAT_A,N,N,N,3910.5256,3910.5256,3049.7538,3910.5256,3910.5256,
8/10/2024 7:25:00 AM,01ANGAT_M,N,N,N,3916.3149,3916.3149,3095.6918,3916.3149,3916.3149,
8/10/2024 7:25:00 AM,01ANGAT_SS,N,N,N,3913.6132,3913.6132,3193.4047,3913.6132,3913.6132,
8/10/2024 7:25:00 AM,01ANGAT_T5L1,N,N,N,3859.5791,3859.5791,3193.4047,3859.5791,3859.5791,
8/10/2024 7:25:00 AM,01APEC_G01,N,N,N,3907.8239,3907.8239,3132.7664,3907.8239,3907.8239,
8/10/2024 7:25:00 AM,01ARAYSOL_G01,N,N,N,3907.8239,3907.8239,3214.3953,3907.8239,3907.8239,
8/10/2024 7:25:00 AM,01ARAYSOL_G02,N,N,N,3907.8239,3907.8239,3217.7983,3907.8239,3907.8239,
8/10/2024 7:25:00 AM,01ARMSOL_G01,N,N,N,3902.8064,3902.8064,3216.3551,3902.8064,3902.8064,
8/10/2024 7:25:00 AM,01BAKSIP_G01,N,N,N,3863.8247,3863.8247,3054.2238,3863.8247,3863.8247,
8/10/2024 7:25:00 AM,01BAKUN_G01,N,N,N,3747.2654,3747.2654,2945.1430,3747.2654,3747.2654,
8/10/2024 7:25:00 AM,01BAKUN_SS,N,N,N,3748.0373,3748.0373,3193.4047,3748.0373,3748.0373,
8/10/2024 7:25:00 AM,01BALNEO_L01,N,N,N,3822.1412,3822.1412,3193.4047,3822.1412,3822.1412,
8/10/2024 7:25:00 AM,01BALNEO_L02,N,N,N,3822.1412,3822.1412,3193.4047,3822.1412,3822.1412,
8/10/2024 7:25:00 AM,01BALNEO_SS,N,N,N,3814.4221,3814.4221,3193.4047,3814.4221,3814.4221,
8/10/2024 7:25:00 AM,01BALSIK_SS,N,N,N,3809.7906,3809.7906,3193.4047,3809.7906,3809.7906,
8/10/2024 7:25:00 AM,01BALWIND_G01,N,N,N,3450.4637,3450.4637,3794.1268,3450.4637,3450.4637,
8/10/2024 7:25:00 AM,01BANTAY_SS,N,N,N,3705.9679,3705.9679,3193.4047,3705.9679,3705.9679,
8/10/2024 7:25:00 AM,01BATAAN_SS,N,N,N,3705.1960,3705.1960,3193.4047,3705.1960,3705.1960,
8/10/2024 7:25:00 AM,01BAUANG_GS1,N,N,N,3824.8429,3824.8429,3097.9266,3824.8429,3824.8429,
8/10/2024 7:25:00 AM,01BAUANG_GS2,N,N,N,3824.8429,3824.8429,3097.9266,3824.8429,3824.8429,
8/10/2024 7:25:00 AM,01BAUANG_GS3,N,N,N,3824.8429,3824.8429,3097.9266,3824.8429,3824.8429,
8/10/2024 7:25:00 AM,01BAUANG_SS,N,N,N,3826.3868,3826.3868,3193.4047,3826.3868,3826.3868,
8/10/2024 7:25:00 AM,01BAUAN_T1L1,N,N,N,3828.3165,3828.3165,3193.4047,3828.3165,3828.3165,
8/10/2024 7:25:00 AM,01BAUAN_T1L2,N,N,N,3828.3165,3828.3165,3193.4047,3828.3165,3828.3165,
8/10/2024 7:25:00 AM,01BAUAN_T1L3,N,N,N,3828.3165,3828.3165,3193.4047,3828.3165,3828.3165,
8/10/2024 7:25:00 AM,01BAUAN_T2L1,N,N,N,3828.3165,3828.3165,3193.4047,3828.3165,3828.3165,
8/10/2024 7:25:00 AM,01BAUAN_T2L2,N,N,N,3827.1587,3827.1587,3193.4047,3827.1587,3827.1587,
8/10/2024 7:25:00 AM,01BCNOT_SS,N,N,N,3801.2995,3801.2995,3193.4047,3801.2995,3801.2995,
8/10/2024 7:25:00 AM,01BCNOT_T1L1,N,N,N,3801.6854,3801.6854,3193.4047,3801.6854,3801.6854,
8/10/2024 7:25:00 AM,01BCNOT_T1L2,N,N,N,3801.6854,3801.6854,3193.4047,3801.6854,3801.6854,
8/10/2024 7:25:00 AM,01BINENG_G01,N,N,N,3863.8247,3863.8247,2675.7954,3863.8247,3863.8247,
8/10/2024 7:25:00 AM,01BINGA_SS,N,N,N,3863.4387,3863.4387,3193.4047,3863.4387,3863.4387,
8/10/2024 7:25:00 AM,01BINGA_T1L1,N,N,N,3863.8247,3863.8247,3193.4047,3863.8247,3863.8247,
8/10/2024 7:25:00 AM,01BINGA_U01,N,N,N,3863.4387,3863.4387,3044.6175,3863.4387,3863.4387,
8/10/2024 7:25:00 AM,01BINGA_U02,N,N,N,3861.8949,3861.8949,2708.0567,3861.8949,3861.8949,
8/10/2024 7:25:00 AM,01BINGA_U03,N,N,N,3861.8949,3861.8949,2504.1924,3861.8949,3861.8949,
8/10/2024 7:25:00 AM,01BINGA_U04,N,N,N,3863.4387,3863.4387,2709.4146,3863.4387,3863.4387,
8/10/2024 7:25:00 AM,01BNTAY_T1L1,N,N,N,3705.9679,3705.9679,3193.4047,3705.9679,3705.9679,
8/10/2024 7:25:00 AM,01BNTAY_T1L2,N,N,N,3705.9679,3705.9679,3193.4047,3705.9679,3705.9679,
8/10/2024 7:25:00 AM,01BNTAY_T1L3,N,N,N,3705.9679,3705.9679,3193.4047,3705.9679,3705.9679,
8/10/2024 7:25:00 AM,01BOSUNG_G01,N,N,N,3602.5312,3602.5312,3253.6271,3602.5312,3602.5312,
8/10/2024 7:25:00 AM,01BOTOLAN_SS,N,N,N,3814.4221,3814.4221,3193.4047,3814.4221,3814.4221,
8/10/2024 7:25:00 AM,01BOTOL_T1L1,N,N,N,3818.2816,3818.2816,3193.4047,3818.2816,3818.2816,
8/10/2024 7:25:00 AM,01BOTOL_T1L2,N,N,N,3818.2816,3818.2816,3193.4047,3818.2816,3818.2816,
8/10/2024 7:25:00 AM,01BPC_T1L1,N,N,N,3705.5819,3705.5819,3193.4047,3705.5819,3705.5819,
8/10/2024 7:25:00 AM,01BPC_T2L2,N,N,N,3705.5819,3705.5819,3193.4047,3705.5819,3705.5819,
8/10/2024 7:25:00 AM,01BPPC_SS,N,N,N,3824.8429,3824.8429,3193.4047,3824.8429,3824.8429,
8/10/2024 7:25:00 AM,01BT2020_G01,N,N,N,3796.2820,3796.2820,2873.2378,3796.2820,3796.2820,
8/10/2024 7:25:00 AM,01BT2020_G02,N,N,N,3796.2820,3796.2820,3022.5107,3796.2820,3796.2820,
8/10/2024 7:25:00 AM,01BTNSOL_G01,N,N,N,3706.7398,3706.7398,3116.1625,3706.7398,3706.7398,
8/10/2024 7:25:00 AM,01BTPP_T3L1,N,N,N,3706.7398,3706.7398,3193.4047,3706.7398,3706.7398,
8/10/2024 7:25:00 AM,01BTPP_T3L2,N,N,N,3706.7398,3706.7398,3193.4047,3706.7398,3706.7398,
8/10/2024 7:25:00 AM,01BTPP_T3L3,N,N,N,3706.7398,3706.7398,3193.4047,3706.7398,3706.7398,
8/10/2024 7:25:00 AM,01BTPP_T3L4,N,N,N,3706.7398,3706.7398,3193.4047,3706.7398,3706.7398,
8/10/2024 7:25:00 AM,01BTPP_T3L5,N,N,N,3706.7398,3706.7398,3193.4047,3706.7398,3706.7398,
8/10/2024 7:25:00 AM,01BTPP_T4L1,N,N,N,3859.5791,3859.5791,3193.4047,3859.5791,3859.5791,
8/10/2024 7:25:00 AM,01BTSOLEN_BAT,N,N,N,3706.7398,3706.7398,2923.4479,3706.7398,3706.7398,
8/10/2024 7:25:00 AM,01BTSOLEN_G01,N,N,N,3706.7398,3706.7398,2923.4479,3706.7398,3706.7398,
8/10/2024 7:25:00 AM,01BULSOL_G01,N,N,N,3933.2971,3933.2971,2825.4978,3933.2971,3933.2971,
8/10/2024 7:25:00 AM,01BURGOS_G01,N,N,N,3512.2170,3512.2170,2394.1707,3512.2170,3512.2170,
8/10/2024 7:25:00 AM,01BURGOS_G02,N,N,N,3602.5312,3602.5312,3469.8370,3602.5312,3602.5312,
8/10/2024 7:25:00 AM,01BURGOS_G03,N,N,N,3602.5312,3602.5312,3467.9458,3602.5312,3602.5312,
8/10/2024 7:25:00 AM,01BURGOS_SS,N,N,N,3514.1468,3514.1468,3193.4047,3514.1468,3514.1468,
8/10/2024 7:25:00 AM,01BUTAO_G01,N,N,N,3876.1753,3876.1753,2931.9298,3876.1753,3876.1753,
8/10/2024 7:25:00 AM,01BYOMB_DID,N,N,N,3928.2796,3928.2796,3193.4047,3928.2796,3928.2796,
8/10/2024 7:25:00 AM,01BYOMB_SS,N,N,N,3927.5077,3927.5077,3193.4047,3927.5077,3927.5077,
8/10/2024 7:25:00 AM,01BYOMB_T1L1,N,N,N,3930.2094,3930.2094,3193.4047,3930.2094,3930.2094,
8/10/2024 7:25:00 AM,01BYOMB_T1L2,N,N,N,3928.2796,3928.2796,3193.4047,3928.2796,3928.2796,
8/10/2024 7:25:00 AM,01BYOMB_T1L3,N,N,N,3930.2094,3930.2094,3193.4047,3930.2094,3930.2094,
8/10/2024 7:25:00 AM,01CABSOL_G01,N,N,N,3960.3142,3960.3142,3260.4253,3960.3142,3960.3142,
8/10/2024 7:25:00 AM,01CAGBIO_G01,N,N,N,4010.1027,4010.1027,3218.1721,4010.1027,4010.1027,
8/10/2024 7:25:00 AM,01CAGYSOL_G01,N,N,N,4042.9091,4042.9091,3240.6632,4042.9091,4042.9091,
8/10/2024 7:25:00 AM,01CALIBUNK_G01,N,N,N,3907.8239,3907.8239,3099.1317,3907.8239,3907.8239,
8/10/2024 7:25:00 AM,01CAPRIS_G01,N,N,N,3447.3761,3447.3761,3259.8093,3447.3761,3447.3761,
8/10/2024 7:25:00 AM,01CAPRIS_G02,N,N,N,3446.9901,3446.9901,3795.5947,3446.9901,3446.9901,
8/10/2024 7:25:00 AM,01CASECN_G01,N,N,N,3859.5791,3859.5791,2530.9070,3859.5791,3859.5791,
8/10/2024 7:25:00 AM,01CASECN_SS,N,N,N,3859.5791,3859.5791,3193.4047,3859.5791,3859.5791,
8/10/2024 7:25:00 AM,01CAYBSOL_G01,N,N,N,3787.7910,3787.7910,3065.6685,3787.7910,3787.7910,
8/10/2024 7:25:00 AM,01CBNTU_SS,N,N,N,3960.7001,3960.7001,3193.4047,3960.7001,3960.7001,
8/10/2024 7:25:00 AM,01CBNTU_T1L1,N,N,N,3960.3142,3960.3142,3193.4047,3960.3142,3960.3142,
8/10/2024 7:25:00 AM,01CBNTU_T1L3,N,N,N,3960.3142,3960.3142,3193.4047,3960.3142,3960.3142,
8/10/2024 7:25:00 AM,01CBNTU_T2L1,N,N,N,3960.3142,3960.3142,3193.4047,3960.3142,3960.3142,
