TIME_INTERVAL,RESOURCE_NAME,AP_FLAG,SEC_FLAG,PSM_FLAG,DIPC_PRICE,RTD_PRICE,ADMIN_PRICE,SEC_PRICE,PSM_PRICE,
9/5/2024 7:35:00 AM,01ACNPC_G01,N,N,N,2110.2778,2110.2778,3565.1293,2110.2778,2110.2778,
9/5/2024 7:35:00 AM,01AEC_L01,N,N,N,2109.2139,2109.2139,3555.3094,2109.2139,2109.2139,
9/5/2024 7:35:00 AM,01AMBUK_SS,N,N,N,2055.8080,2055.8080,3555.3094,2055.8080,2055.8080,
9/5/2024 7:35:00 AM,01AMBUK_T1L1,N,N,N,2055.8080,2055.8080,3555.3094,2055.8080,2055.8080,
9/5/2024 7:35:00 AM,01AMBUK_U01,N,N,N,2055.1697,2055.1697,3282.1315,2055.1697,2055.1697,
9/5/2024 7:35:00 AM,01AMBUK_U02,N,N,N,2055.1697,2055.1697,3315.1255,2055.1697,2055.1697,
9/5/2024 7:35:00 AM,01AMBUK_U03,N,N,N,2055.1697,2055.1697,3290.92,2055.1697,2055.1697,
9/5/2024 7:35:00 AM,01AMPHAW_G01,N,N,N,2065.8083,2065.8083,3666.8419,2065.8083,2065.8083,
9/5/2024 7:35:00 AM,01ANDA_G01,N,N,N,2109.2139,2109.2139,3518.5263,2109.2139,2109.2139,
9/5/2024 7:35:00 AM,01ANGAT_A,N,N,N,2107.2990,2107.2990,3573.5961,2107.2990,2107.2990,
9/5/2024 7:35:00 AM,01ANGAT_M,N,N,N,2108.7884,2108.7884,3579.3926,2108.7884,2108.7884,
9/5/2024 7:35:00 AM,01ANGAT_SS,N,N,N,2108.7884,2108.7884,3555.3094,2108.7884,2108.7884,
9/5/2024 7:35:00 AM,01ANGAT_T5L1,N,N,N,2127.7251,2127.7251,3555.3094,2127.7251,2127.7251,
9/5/2024 7:35:00 AM,01APEC_G01,N,N,N,2109.2139,2109.2139,3793.2668,2109.2139,2109.2139,
9/5/2024 7:35:00 AM,01ARAYSOL_G01,N,N,N,2109.2139,2109.2139,3602.6725,2109.2139,2109.2139,
9/5/2024 7:35:00 AM,01ARAYSOL_G02,N,N,N,2109.2139,2109.2139,3604.1937,2109.2139,2109.2139,
9/5/2024 7:35:00 AM,01ARMSOL_G01,N,N,N,2110.2778,2110.2778,3575.3542,2110.2778,2110.2778,
9/5/2024 7:35:00 AM,01BAKSIP_G01,N,N,N,2065.8083,2065.8083,3550.8801,2065.8083,2065.8083,
9/5/2024 7:35:00 AM,01BAKUN_G01,N,N,N,2055.3825,2055.3825,3439.7279,2055.3825,2055.3825,
9/5/2024 7:35:00 AM,01BAKUN_SS,N,N,N,2055.3825,2055.3825,3555.3094,2055.3825,2055.3825,
9/5/2024 7:35:00 AM,01BALNEO_L01,N,N,N,2062.6167,2062.6167,3555.3094,2062.6167,2062.6167,
9/5/2024 7:35:00 AM,01BALNEO_L02,N,N,N,2062.6167,2062.6167,3555.3094,2062.6167,2062.6167,
9/5/2024 7:35:00 AM,01BALNEO_SS,N,N,N,2058.9996,2058.9996,3555.3094,2058.9996,2058.9996,
9/5/2024 7:35:00 AM,01BALSIK_SS,N,N,N,2061.9784,2061.9784,3555.3094,2061.9784,2061.9784,
9/5/2024 7:35:00 AM,01BALWIND_G01,N,N,N,2058.1485,2058.1485,3434.5401,2058.1485,2058.1485,
9/5/2024 7:35:00 AM,01BANTAY_SS,N,N,N,2093.0432,2093.0432,3555.3094,2093.0432,2093.0432,
9/5/2024 7:35:00 AM,01BATAAN_SS,N,N,N,2016.0196,2016.0196,3555.3094,2016.0196,2016.0196,
9/5/2024 7:35:00 AM,01BAUANG_GS1,N,N,N,2065.8083,2065.8083,3531.6593,2065.8083,2065.8083,
9/5/2024 7:35:00 AM,01BAUANG_GS2,N,N,N,2065.8083,2065.8083,3531.7652,2065.8083,2065.8083,
9/5/2024 7:35:00 AM,01BAUANG_GS3,N,N,N,2065.8083,2065.8083,3531.7652,2065.8083,2065.8083,
9/5/2024 7:35:00 AM,01BAUANG_SS,N,N,N,2066.6594,2066.6594,3555.3094,2066.6594,2066.6594,
9/5/2024 7:35:00 AM,01BAUAN_T1L1,N,N,N,2067.0850,2067.0850,3555.3094,2067.0850,2067.0850,
9/5/2024 7:35:00 AM,01BAUAN_T1L2,N,N,N,2067.0850,2067.0850,3555.3094,2067.0850,2067.0850,
9/5/2024 7:35:00 AM,01BAUAN_T1L3,N,N,N,2067.0850,2067.0850,3555.3094,2067.0850,2067.0850,
9/5/2024 7:35:00 AM,01BAUAN_T2L1,N,N,N,2067.0850,2067.0850,3555.3094,2067.0850,2067.0850,
9/5/2024 7:35:00 AM,01BAUAN_T2L2,N,N,N,2066.8722,2066.8722,3555.3094,2066.8722,2066.8722,
9/5/2024 7:35:00 AM,01BCNOT_SS,N,N,N,2071.3404,2071.3404,3555.3094,2071.3404,2071.3404,
9/5/2024 7:35:00 AM,01BCNOT_T1L1,N,N,N,2071.3404,2071.3404,3555.3094,2071.3404,2071.3404,
9/5/2024 7:35:00 AM,01BCNOT_T1L2,N,N,N,2071.3404,2071.3404,3555.3094,2071.3404,2071.3404,
9/5/2024 7:35:00 AM,01BINENG_G01,N,N,N,2065.8083,2065.8083,3717.1983,2065.8083,2065.8083,
9/5/2024 7:35:00 AM,01BINGA_SS,N,N,N,2059.2124,2059.2124,3555.3094,2059.2124,2059.2124,
9/5/2024 7:35:00 AM,01BINGA_T1L1,N,N,N,2059.4251,2059.4251,3555.3094,2059.4251,2059.4251,
9/5/2024 7:35:00 AM,01BINGA_U01,N,N,N,2058.9996,2058.9996,3270.0108,2058.9996,2058.9996,
9/5/2024 7:35:00 AM,01BINGA_U02,N,N,N,2058.7868,2058.7868,3305.2322,2058.7868,2058.7868,
9/5/2024 7:35:00 AM,01BINGA_U03,N,N,N,2058.3613,2058.3613,3309.0929,2058.3613,2058.3613,
9/5/2024 7:35:00 AM,01BINGA_U04,N,N,N,2058.5741,2058.5741,3280.8076,2058.5741,2058.5741,
9/5/2024 7:35:00 AM,01BNTAY_T1L1,N,N,N,2092.8304,2092.8304,3555.3094,2092.8304,2092.8304,
9/5/2024 7:35:00 AM,01BNTAY_T1L2,N,N,N,2092.8304,2092.8304,3555.3094,2092.8304,2092.8304,
9/5/2024 7:35:00 AM,01BNTAY_T1L3,N,N,N,2092.8304,2092.8304,3555.3094,2092.8304,2092.8304,
9/5/2024 7:35:00 AM,01BOSUNG_G01,N,N,N,2079.0002,2079.0002,3472.2738,2079.0002,2079.0002,
9/5/2024 7:35:00 AM,01BOTOLAN_SS,N,N,N,2065.8083,2065.8083,3555.3094,2065.8083,2065.8083,
9/5/2024 7:35:00 AM,01BOTOL_T1L1,N,N,N,2068.1488,2068.1488,3555.3094,2068.1488,2068.1488,
9/5/2024 7:35:00 AM,01BOTOL_T1L2,N,N,N,2068.1488,2068.1488,3555.3094,2068.1488,2068.1488,
9/5/2024 7:35:00 AM,01BPC_T1L1,N,N,N,2016.0196,2016.0196,3555.3094,2016.0196,2016.0196,
9/5/2024 7:35:00 AM,01BPC_T2L2,N,N,N,2016.0196,2016.0196,3555.3094,2016.0196,2016.0196,
9/5/2024 7:35:00 AM,01BPPC_SS,N,N,N,2065.8083,2065.8083,3555.3094,2065.8083,2065.8083,
9/5/2024 7:35:00 AM,01BT2020_G01,N,N,N,2057.2974,2057.2974,3468.6493,2057.2974,2057.2974,
9/5/2024 7:35:00 AM,01BT2020_G02,N,N,N,2057.2974,2057.2974,3468.6493,2057.2974,2057.2974,
