TIME_INTERVAL,RESOURCE_NAME,AP_FLAG,SEC_FLAG,PSM_FLAG,DIPC_PRICE,RTD_PRICE,ADMIN_PRICE,SEC_PRICE,PSM_PRICE,
8/27/2024 10:10:00 AM,01ACNPC_G01,N,N,N,3265.9602,3265.9602,9118.9034,3265.9602,3265.9602,
8/27/2024 10:10:00 AM,01AEC_L01,N,N,N,3271.5975,3271.5975,9427.3026,3271.5975,3271.5975,
8/27/2024 10:10:00 AM,01AMBUK_SS,N,N,N,3258.0017,3258.0017,9427.3026,3258.0017,3258.0017,
8/27/2024 10:10:00 AM,01AMBUK_T1L1,N,N,N,3258.0017,3258.0017,9427.3026,3258.0017,3258.0017,
8/27/2024 10:10:00 AM,01AMBUK_U01,N,N,N,3257.6701,3257.6701,9888.0954,3257.6701,3257.6701,
8/27/2024 10:10:00 AM,01AMBUK_U02,N,N,N,3257.6701,3257.6701,11822.3798,3257.6701,3257.6701,
8/27/2024 10:10:00 AM,01AMBUK_U03,N,N,N,3257.6701,3257.6701,9703.4877,3257.6701,3257.6701,
8/27/2024 10:10:00 AM,01AMPHAW_G01,N,N,N,3260.3230,3260.3230,9368.0390,3260.3230,3260.3230,
8/27/2024 10:10:00 AM,01ANDA_G01,N,N,N,3271.5975,3271.5975,8447.3461,3271.5975,3271.5975,
8/27/2024 10:10:00 AM,01ANGAT_A,N,N,N,3289.8356,3289.8356,9416.8753,3289.8356,3289.8356,
8/27/2024 10:10:00 AM,01ANGAT_M,N,N,N,3294.1465,3294.1465,9423.0083,3294.1465,3294.1465,
8/27/2024 10:10:00 AM,01ANGAT_SS,N,N,N,3294.1465,3294.1465,9427.3026,3294.1465,3294.1465,
8/27/2024 10:10:00 AM,01ANGAT_T5L1,N,N,N,3316.0323,3316.0323,9427.3026,3316.0323,3316.0323,
8/27/2024 10:10:00 AM,01APEC_G01,N,N,N,3271.5975,3271.5975,9059.2730,3271.5975,3271.5975,
8/27/2024 10:10:00 AM,01ARAYSOL_G01,N,N,N,3271.5975,3271.5975,9629.0261,3271.5975,3271.5975,
8/27/2024 10:10:00 AM,01ARAYSOL_G02,N,N,N,3271.5975,3271.5975,9767.9693,3271.5975,3271.5975,
8/27/2024 10:10:00 AM,01ARMSOL_G01,N,N,N,3265.9602,3265.9602,9847.8689,3265.9602,3265.9602,
8/27/2024 10:10:00 AM,01BAKSIP_G01,N,N,N,3260.3230,3260.3230,9229.8873,3260.3230,3260.3230,
8/27/2024 10:10:00 AM,01BAKUN_G01,N,N,N,3218.5409,3218.5409,9402.7768,3218.5409,3218.5409,
8/27/2024 10:10:00 AM,01BAKUN_SS,N,N,N,3218.5409,3218.5409,9427.3026,3218.5409,3218.5409,
8/27/2024 10:10:00 AM,01BALNEO_L01,N,N,N,3214.8933,3214.8933,9427.3026,3214.8933,3214.8933,
8/27/2024 10:10:00 AM,01BALNEO_L02,N,N,N,3214.8933,3214.8933,9427.3026,3214.8933,3214.8933,
8/27/2024 10:10:00 AM,01BALNEO_SS,N,N,N,3207.2664,3207.2664,9427.3026,3207.2664,3207.2664,
8/27/2024 10:10:00 AM,01BALSIK_SS,N,N,N,3183.3910,3183.3910,9427.3026,3183.3910,3183.3910,
8/27/2024 10:10:00 AM,01BALWIND_G01,N,N,N,3176.4273,3176.4273,10216.4992,3176.4273,3176.4273,
8/27/2024 10:10:00 AM,01BANTAY_SS,N,N,N,3226.4994,3226.4994,9427.3026,3226.4994,3226.4994,
8/27/2024 10:10:00 AM,01BATAAN_SS,N,N,N,3104.4694,3104.4694,9427.3026,3104.4694,3104.4694,
8/27/2024 10:10:00 AM,01BAUANG_GS1,N,N,N,3241.7532,3241.7532,9176.8912,3241.7532,3241.7532,
8/27/2024 10:10:00 AM,01BAUANG_GS2,N,N,N,3241.7532,3241.7532,9178.6619,3241.7532,3241.7532,
8/27/2024 10:10:00 AM,01BAUANG_GS3,N,N,N,3241.7532,3241.7532,9178.6619,3241.7532,3241.7532,
8/27/2024 10:10:00 AM,01BAUANG_SS,N,N,N,3246.3956,3246.3956,9427.3026,3246.3956,3246.3956,
8/27/2024 10:10:00 AM,01BAUAN_T1L1,N,N,N,3248.0536,3248.0536,9427.3026,3248.0536,3248.0536,
8/27/2024 10:10:00 AM,01BAUAN_T1L2,N,N,N,3248.0536,3248.0536,9427.3026,3248.0536,3248.0536,
8/27/2024 10:10:00 AM,01BAUAN_T1L3,N,N,N,3248.0536,3248.0536,9427.3026,3248.0536,3248.0536,
8/27/2024 10:10:00 AM,01BAUAN_T2L1,N,N,N,3248.0536,3248.0536,9427.3026,3248.0536,3248.0536,
8/27/2024 10:10:00 AM,01BAUAN_T2L2,N,N,N,3247.0588,3247.0588,9427.3026,3247.0588,3247.0588,
8/27/2024 10:10:00 AM,01BCNOT_SS,N,N,N,3245.7324,3245.7324,9427.3026,3245.7324,3245.7324,
8/27/2024 10:10:00 AM,01BCNOT_T1L1,N,N,N,3246.0640,3246.0640,9427.3026,3246.0640,3246.0640,
8/27/2024 10:10:00 AM,01BCNOT_T1L2,N,N,N,3246.0640,3246.0640,9427.3026,3246.0640,3246.0640,
8/27/2024 10:10:00 AM,01BINENG_G01,N,N,N,3260.3230,3260.3230,9589.7760,3260.3230,3260.3230,
8/27/2024 10:10:00 AM,01BINGA_SS,N,N,N,3253.6909,3253.6909,9427.3026,3253.6909,3253.6909,
8/27/2024 10:10:00 AM,01BINGA_T1L1,N,N,N,3254.0225,3254.0225,9427.3026,3254.0225,3254.0225,
8/27/2024 10:10:00 AM,01BINGA_U01,N,N,N,3253.6909,3253.6909,10021.0062,3253.6909,3253.6909,
8/27/2024 10:10:00 AM,01BINGA_U02,N,N,N,3253.6909,3253.6909,9310.0537,3253.6909,3253.6909,
8/27/2024 10:10:00 AM,01BINGA_U03,N,N,N,3253.6909,3253.6909,12499.3497,3253.6909,3253.6909,
8/27/2024 10:10:00 AM,01BINGA_U04,N,N,N,3253.6909,3253.6909,9698.7387,3253.6909,3253.6909,
8/27/2024 10:10:00 AM,01BNTAY_T1L1,N,N,N,3226.4994,3226.4994,9427.3026,3226.4994,3226.4994,
8/27/2024 10:10:00 AM,01BNTAY_T1L2,N,N,N,3226.4994,3226.4994,9427.3026,3226.4994,3226.4994,
8/27/2024 10:10:00 AM,01BNTAY_T1L3,N,N,N,3226.4994,3226.4994,9427.3026,3226.4994,3226.4994,
8/27/2024 10:10:00 AM,01BOSUNG_G01,N,N,N,3188.6967,3188.6967,8738.2324,3188.6967,3188.6967,
8/27/2024 10:10:00 AM,01BOTOLAN_SS,N,N,N,3176.7589,3176.7589,9427.3026,3176.7589,3176.7589,
8/27/2024 10:10:00 AM,01BOTOL_T1L1,N,N,N,3177.4221,3177.4221,9427.3026,3177.4221,3177.4221,
8/27/2024 10:10:00 AM,01BOTOL_T1L2,N,N,N,3177.4221,3177.4221,9427.3026,3177.4221,3177.4221,
8/27/2024 10:10:00 AM,01BPC_T1L1,N,N,N,3104.4694,3104.4694,9427.3026,3104.4694,3104.4694,
8/27/2024 10:10:00 AM,01BPC_T2L2,N,N,N,3104.4694,3104.4694,9427.3026,3104.4694,3104.4694,
8/27/2024 10:10:00 AM,01BPPC_SS,N,N,N,3241.7532,3241.7532,9427.3026,3241.7532,3241.7532,
8/27/2024 10:10:00 AM,01BT2020_G01,N,N,N,3173.1113,3173.1113,8006.5216,3173.1113,3173.1113,
