TIME_INTERVAL,RESOURCE_NAME,AP_FLAG,SEC_FLAG,PSM_FLAG,DIPC_PRICE,RTD_PRICE,ADMIN_PRICE,SEC_PRICE,PSM_PRICE,
7/23/2024 11:40:00 AM,01ACNPC_G01,N,N,N,3095.9653,3095.9653,4760.0676,3095.9653,3095.9653,
7/23/2024 11:40:00 AM,01AEC_L01,N,N,N,3097.1987,3097.1987,5118.8802,3097.1987,3097.1987,
7/23/2024 11:40:00 AM,01AMBUK_SS,N,N,N,3091.9566,3091.9566,5118.8802,3091.9566,3091.9566,
7/23/2024 11:40:00 AM,01AMBUK_T1L1,N,N,N,3091.9566,3091.9566,5118.8802,3091.9566,3091.9566,
7/23/2024 11:40:00 AM,01AMBUK_U01,N,N,N,3091.9566,3091.9566,3647.6777,3091.9566,3091.9566,
7/23/2024 11:40:00 AM,01AMBUK_U02,N,N,N,3091.9566,3091.9566,3647.6777,3091.9566,3091.9566,
7/23/2024 11:40:00 AM,01AMBUK_U03,N,N,N,3091.9566,3091.9566,4827.7624,3091.9566,3091.9566,
7/23/2024 11:40:00 AM,01AMPHAW_G01,N,N,N,3077.7719,3077.7719,4830.5653,3077.7719,3077.7719,
7/23/2024 11:40:00 AM,01ANDA_G01,N,N,N,3097.1987,3097.1987,4994.3972,3097.1987,3097.1987,
7/23/2024 11:40:00 AM,01ANGAT_A,N,N,N,3091.9566,3091.9566,4730.6592,3091.9566,3091.9566,
7/23/2024 11:40:00 AM,01ANGAT_M,N,N,N,3096.2737,3096.2737,4765.7481,3096.2737,3096.2737,
7/23/2024 11:40:00 AM,01ANGAT_SS,N,N,N,3094.7318,3094.7318,5118.8802,3094.7318,3094.7318,
7/23/2024 11:40:00 AM,01ANGAT_T5L1,N,N,N,3083.6308,3083.6308,5118.8802,3083.6308,3083.6308,
7/23/2024 11:40:00 AM,01APEC_G01,N,N,N,3097.1987,3097.1987,5568.8813,3097.1987,3097.1987,
7/23/2024 11:40:00 AM,01ARAYSOL_G01,N,N,N,3097.1987,3097.1987,4512.7051,3097.1987,3097.1987,
7/23/2024 11:40:00 AM,01ARAYSOL_G02,N,N,N,3097.1987,3097.1987,4617.8228,3097.1987,3097.1987,
7/23/2024 11:40:00 AM,01ARMSOL_G01,N,N,N,3095.9653,3095.9653,4756.7492,3095.9653,3095.9653,
7/23/2024 11:40:00 AM,01BAKSIP_G01,N,N,N,3077.7719,3077.7719,4879.3860,3077.7719,3077.7719,
7/23/2024 11:40:00 AM,01BAKUN_G01,N,N,N,2970.7699,2970.7699,4871.6056,2970.7699,2970.7699,
7/23/2024 11:40:00 AM,01BAKUN_SS,N,N,N,2972.3117,2972.3117,5118.8802,2972.3117,2972.3117,
7/23/2024 11:40:00 AM,01BALNEO_L01,N,N,N,3044.1603,3044.1603,5118.8802,3044.1603,3044.1603,
7/23/2024 11:40:00 AM,01BALNEO_L02,N,N,N,3044.1603,3044.1603,5118.8802,3044.1603,3044.1603,
7/23/2024 11:40:00 AM,01BALNEO_SS,N,N,N,3037.6847,3037.6847,5118.8802,3037.6847,3037.6847,
7/23/2024 11:40:00 AM,01BALSIK_SS,N,N,N,3026.5836,3026.5836,5118.8802,3026.5836,3026.5836,
7/23/2024 11:40:00 AM,01BALWIND_G01,N,N,N,2721.6125,2721.6125,4064.5841,2721.6125,2721.6125,
7/23/2024 11:40:00 AM,01BANTAY_SS,N,N,N,2932.2245,2932.2245,5118.8802,2932.2245,2932.2245,
