TIME_INTERVAL,RESOURCE_NAME,AP_FLAG,SEC_FLAG,PSM_FLAG,DIPC_PRICE,RTD_PRICE,ADMIN_PRICE,SEC_PRICE,PSM_PRICE,
8/31/2024 8:30:00 PM,01ACNPC_G01,N,N,N,22790.4547,22790.4547,5153.5069,22790.4547,22790.4547,
8/31/2024 8:30:00 PM,01AEC_L01,N,N,N,22745.2982,22745.2982,5077.7514,22745.2982,22745.2982,
8/31/2024 8:30:00 PM,01AMBUK_SS,N,N,N,22264.3822,22264.3822,5077.7514,22264.3822,22264.3822,
8/31/2024 8:30:00 PM,01AMBUK_T1L1,N,N,N,22264.3822,22264.3822,5077.7514,22264.3822,22264.3822,
8/31/2024 8:30:00 PM,01AMBUK_U01,N,N,N,22239.5461,22239.5461,4608.9261,22239.5461,22239.5461,
8/31/2024 8:30:00 PM,01AMBUK_U02,N,N,N,22239.5461,22239.5461,4922.8473,22239.5461,22239.5461,
8/31/2024 8:30:00 PM,01AMBUK_U03,N,N,N,22262.1244,22262.1244,4573.8685,22262.1244,22262.1244,
8/31/2024 8:30:00 PM,01AMPHAW_G01,N,N,N,22307.2808,22307.2808,4936.3369,22307.2808,22307.2808,
8/31/2024 8:30:00 PM,01ANDA_G01,N,N,N,22745.2982,22745.2982,5181.3942,22745.2982,22745.2982,
8/31/2024 8:30:00 PM,01ANGAT_A,N,N,N,22399.8515,22399.8515,4943.1289,22399.8515,22399.8515,
8/31/2024 8:30:00 PM,01ANGAT_M,N,N,N,22406.6250,22406.6250,4889.4176,22406.6250,22406.6250,
8/31/2024 8:30:00 PM,01ANGAT_SS,N,N,N,22433.7188,22433.7188,5077.7514,22433.7188,22433.7188,
8/31/2024 8:30:00 PM,01ANGAT_T5L1,N,N,N,22578.2194,22578.2194,5077.7514,22578.2194,22578.2194,
8/31/2024 8:30:00 PM,01APEC_G01,N,N,N,22745.2982,22745.2982,5189.7398,22745.2982,22745.2982,
8/31/2024 8:30:00 PM,01ARAYSOL_G01,N,N,N,22745.2982,22745.2982,5184.9232,22745.2982,22745.2982,
8/31/2024 8:30:00 PM,01ARAYSOL_G02,N,N,N,22745.2982,22745.2982,5184.9232,22745.2982,22745.2982,
8/31/2024 8:30:00 PM,01ARMSOL_G01,N,N,N,22790.4547,22790.4547,5181.6362,22790.4547,22790.4547,
8/31/2024 8:30:00 PM,01BAKSIP_G01,N,N,N,22307.2808,22307.2808,5130.5627,22307.2808,22307.2808,
8/31/2024 8:30:00 PM,01BAKUN_G01,N,N,N,22352.4372,22352.4372,5105.7401,22352.4372,22352.4372,
8/31/2024 8:30:00 PM,01BAKUN_SS,N,N,N,22354.6951,22354.6951,5077.7514,22354.6951,22354.6951,
8/31/2024 8:30:00 PM,01BALNEO_L01,N,N,N,22058.9204,22058.9204,5077.7514,22058.9204,22058.9204,
8/31/2024 8:30:00 PM,01BALNEO_L02,N,N,N,22058.9204,22058.9204,5077.7514,22058.9204,22058.9204,
8/31/2024 8:30:00 PM,01BALNEO_SS,N,N,N,21970.8653,21970.8653,5077.7514,21970.8653,21970.8653,
8/31/2024 8:30:00 PM,01BALSIK_SS,N,N,N,21887.3259,21887.3259,5077.7514,21887.3259,21887.3259,
8/31/2024 8:30:00 PM,01BALWIND_G01,N,N,N,22894.3145,22894.3145,3981.36,22894.3145,22894.3145,
8/31/2024 8:30:00 PM,01BANTAY_SS,N,N,N,23135.9014,23135.9014,5077.7514,23135.9014,23135.9014,
8/31/2024 8:30:00 PM,01BATAAN_SS,N,N,N,21397.3785,21397.3785,5077.7514,21397.3785,21397.3785,
8/31/2024 8:30:00 PM,01BAUANG_GS1,N,N,N,22248.5774,22248.5774,5152.1083,22248.5774,22248.5774,
